filename	label	start_span	end_span	text	note
casos_clinicos_cardiologia508	SYMPTOM	2632	2681	dimensiuni LV la limita superioară a normalității	
casos_clinicos_cardiologia508	SYMPTOM	2749	2783	Funcția sistolică globală păstrată	
casos_clinicos_cardiologia508	SYMPTOM	2973	2996	cavități drepte normale	
casos_clinicos_cardiologia508	SYMPTOM	2998	3036	Rădăcina aortică de dimensiuni normale	
casos_clinicos_cardiologia508	SYMPTOM	3151	3175	formațiuni intracavitare	
casos_clinicos_cardiologia508	SYMPTOM	3603	3628	funcție sistolică normală	
casos_clinicos_cardiologia508	SYMPTOM	3663	3679	atrii nedilatate	
casos_clinicos_cardiologia508	SYMPTOM	3692	3747	Studiu electrofiziologic: fără constatări semnificative	
casos_clinicos_cardiologia508	SYMPTOM	4477	4489	asimptomatic	
casos_clinicos_cardiologia508	SYMPTOM	4575	4585	Tahicardie	
casos_clinicos_cardiologia491	SYMPTOM	232	237	suflu	
casos_clinicos_cardiologia491	SYMPTOM	376	403	oboseală în timpul hrănirii	
casos_clinicos_cardiologia491	SYMPTOM	492	499	cianoză	
casos_clinicos_cardiologia491	SYMPTOM	504	509	tiraj	
casos_clinicos_cardiologia491	SYMPTOM	524	561	pulsurile periferice au fost păstrate	
casos_clinicos_cardiologia491	SYMPTOM	593	625	suflu sistolic în focarul mitral	
casos_clinicos_cardiologia491	SYMPTOM	686	705	tahicardie sinusală	
casos_clinicos_cardiologia491	SYMPTOM	930	943	situs solitus	
casos_clinicos_cardiologia491	SYMPTOM	1179	1190	hipokinezii	
casos_clinicos_cardiologia491	SYMPTOM	3484	3497	asimptomatică	
casos_clinicos_cardiologia17	SYMPTOM	105	114	vărsături	
casos_clinicos_cardiologia17	SYMPTOM	116	121	febră	
casos_clinicos_cardiologia17	SYMPTOM	133	139	dureri	
casos_clinicos_cardiologia17	SYMPTOM	204	222	suflu holosistolic	
casos_clinicos_cardiologia17	SYMPTOM	204	318	suflu holosistolic multifocal, predominant în focarul mitral de intensitate III/VI, care iradia către axilă și gât	
casos_clinicos_cardiologia17	SYMPTOM	320	351	Semnul Lasegue și Psoas pozitiv	
casos_clinicos_cardiologia17	SYMPTOM	363	399	semnul Dandy pozitiv la L3, L4 și L5	
casos_clinicos_cardiologia17	SYMPTOM	684	694	condensare	
casos_clinicos_cardiologia17	SYMPTOM	750	783	nu a prezentat alterări relevante	
casos_clinicos_cardiologia17	SYMPTOM	1043	1061	regurgitare severă	
casos_clinicos_cardiologia17	SYMPTOM	1186	1204	regurgitare severă	
casos_clinicos_cardiologia17	SYMPTOM	1270	1322	Streptococcus gordonnii a fost izolat în hemoculturi	
casos_clinicos_cardiologia558	SYMPTOM	906	925	Stare generală bună	
casos_clinicos_cardiologia558	SYMPTOM	927	952	bine hidratat și perfuzat	
casos_clinicos_cardiologia558	SYMPTOM	954	971	Eupneic în repaus	
casos_clinicos_cardiologia558	SYMPTOM	973	992	tolerează decubitul	
casos_clinicos_cardiologia558	SYMPTOM	1056	1074	Obezitate centrală	
casos_clinicos_cardiologia558	SYMPTOM	1122	1133	formațiunea	
casos_clinicos_cardiologia558	SYMPTOM	1191	1205	tonuri ritmice	
casos_clinicos_cardiologia558	SYMPTOM	1212	1219	sufluri	
casos_clinicos_cardiologia558	SYMPTOM	1221	1255	Murmur vezicular prezent bilateral	
casos_clinicos_cardiologia558	SYMPTOM	1262	1283	sufluri supraadăugate	
casos_clinicos_cardiologia558	SYMPTOM	1293	1333	edemelor la nivelul membrelor inferioare	
casos_clinicos_cardiologia558	SYMPTOM	1337	1353	pulsuri prezente	
casos_clinicos_cardiologia558	SYMPTOM	1396	1408	ritm sinusal	
casos_clinicos_cardiologia558	SYMPTOM	1420	1431	axa normală	
casos_clinicos_cardiologia558	SYMPTOM	1433	1442	PR normal	
casos_clinicos_cardiologia558	SYMPTOM	1486	1512	undă Q în DII, DIII și avF	
casos_clinicos_cardiologia558	SYMPTOM	1772	1793	atriu stâng nedilatat	
casos_clinicos_cardiologia558	SYMPTOM	1795	1822	Ventriculul stâng nedilatat	
casos_clinicos_cardiologia558	SYMPTOM	1888	1923	contractilitate segmentară păstrată	
casos_clinicos_cardiologia558	SYMPTOM	2055	2108	Rădăcina aortică și aorta ascendentă nu sunt dilatate	
casos_clinicos_cardiologia558	SYMPTOM	2110	2140	Valva mitrală cu aspect normal	
casos_clinicos_cardiologia558	SYMPTOM	2142	2173	fără valvulopatie semnificativă	
casos_clinicos_cardiologia558	SYMPTOM	2175	2201	cavități drepte nedilatate	
casos_clinicos_cardiologia558	SYMPTOM	2203	2240	funcția ventriculară dreaptă păstrată	
casos_clinicos_cardiologia558	SYMPTOM	2660	2682	hemoleucograma normală	
casos_clinicos_cardiologia558	SYMPTOM	2742	2759	ionogramă normală	
casos_clinicos_cardiologia558	SYMPTOM	4760	4775	durere toracică	
casos_clinicos_cardiologia558	SYMPTOM	4866	4888	a slăbit aproape 10 kg	
casos_clinicos_cardiologia558	SYMPTOM	4894	4912	continuă să fumeze	
casos_clinicos_cardiologia558	SYMPTOM	5540	5552	asimptomatic	
casos_clinicos_cardiologia301	SYMPTOM	163	194	modificări electrocardiografice	
casos_clinicos_cardiologia301	SYMPTOM	196	236	markeri crescuți ai afectării miocardice	
casos_clinicos_cardiologia301	SYMPTOM	1524	1539	durere toracică	
casos_clinicos_cardiologia301	SYMPTOM	1555	1579	simptome cardiovasculare	
casos_clinicos_cardiologia301	SYMPTOM	1646	1764	o hipochinezie apicală severă și o hipochinezie severă a segmentelor distale ale feței laterale și ale septului distal	
casos_clinicos_cardiologia301	SYMPTOM	2315	2355	stabilitate respiratorie și hemodinamică	
casos_clinicos_cardiologia301	SYMPTOM	2564	2573	Conștient	
casos_clinicos_cardiologia301	SYMPTOM	2575	2608	orientat în toate cele trei sfere	
casos_clinicos_cardiologia301	SYMPTOM	2612	2621	cooperant	
casos_clinicos_cardiologia301	SYMPTOM	2623	2638	Culoare normală	
casos_clinicos_cardiologia301	SYMPTOM	2640	2651	normohidrat	
casos_clinicos_cardiologia301	SYMPTOM	2655	2681	fără semne de hipoperfuzie	
casos_clinicos_cardiologia301	SYMPTOM	2683	2700	Eupneic în repaus	
casos_clinicos_cardiologia301	SYMPTOM	2702	2731	cu dinamică respiratorie bună	
casos_clinicos_cardiologia301	SYMPTOM	2733	2751	tolerând decubitul	
casos_clinicos_cardiologia301	SYMPTOM	2775	2799	zgomote cardiace ritmice	
casos_clinicos_cardiologia301	SYMPTOM	2835	2842	murmure	
casos_clinicos_cardiologia301	SYMPTOM	2847	2868	zgomote supraadăugate	
casos_clinicos_cardiologia301	SYMPTOM	2893	2950	murmur vezicular păstrat și simetric în ambele hemitorace	
casos_clinicos_cardiologia301	SYMPTOM	2952	2977	fără raluri supraadăugate	
casos_clinicos_cardiologia301	SYMPTOM	2988	3045	zgomote hidroaerice prezente și de caracteristici normale	
casos_clinicos_cardiologia301	SYMPTOM	3047	3067	Abdomenul este moale	
casos_clinicos_cardiologia301	SYMPTOM	3081	3101	nedureros la palpare	
casos_clinicos_cardiologia301	SYMPTOM	3108	3112	mase	
casos_clinicos_cardiologia301	SYMPTOM	3117	3130	organomegalie	
casos_clinicos_cardiologia301	SYMPTOM	3153	3191	pulsuri pedioase prezente și simetrice	
casos_clinicos_cardiologia301	SYMPTOM	3193	3253	Absența edemelor sau a semnelor de tromboză venoasă profundă	
casos_clinicos_cardiologia301	SYMPTOM	3276	3325	absența pulsului distal la membrul superior drept	
casos_clinicos_cardiologia301	SYMPTOM	3365	3377	ritm sinusal	
casos_clinicos_cardiologia301	SYMPTOM	3389	3398	PR normal	
casos_clinicos_cardiologia301	SYMPTOM	3400	3410	QRS îngust	
casos_clinicos_cardiologia301	SYMPTOM	3412	3442	Undele T negative generalizate	
casos_clinicos_cardiologia301	SYMPTOM	3444	3473	Prelungire a intervalului QTc	
casos_clinicos_cardiologia301	SYMPTOM	3855	3910	ventriculul stâng (VS) nu este dilatat sau hipertrofiat	
casos_clinicos_cardiologia301	SYMPTOM	3912	4001	hipochinezie apicală severă și segmente distale ale feței laterale și ale septului distal	
casos_clinicos_cardiologia301	SYMPTOM	4101	4149	Ventriculul drept (VD) nedilatat normocontractil	
casos_clinicos_cardiologia301	SYMPTOM	4151	4209	Valve normale din punct de vedere morfologic și funcțional	
casos_clinicos_cardiologia301	SYMPTOM	5289	5339	Angiografie coronariană urgentă: dominantă dreaptă	
casos_clinicos_cardiologia301	SYMPTOM	5341	5384	Arterele coronare fără leziuni angiografice	
casos_clinicos_cardiologia301	SYMPTOM	5493	5505	ritm sinusal	
casos_clinicos_cardiologia301	SYMPTOM	5517	5573	ventricul stâng nedilatat, cu grosimea peretelui normală	
casos_clinicos_cardiologia301	SYMPTOM	5605	5659	hipocinezie a apexului și a segmentului apical lateral	
casos_clinicos_cardiologia301	SYMPTOM	5661	5687	Funcție sistolică păstrată	
casos_clinicos_cardiologia301	SYMPTOM	5720	5746	Funcție diastolică normală	
casos_clinicos_cardiologia301	SYMPTOM	5748	5803	Ventricul drept nedilatat, cu funcție sistolică normală	
casos_clinicos_cardiologia301	SYMPTOM	5805	5838	Atriu stâng de dimensiuni normale	
casos_clinicos_cardiologia301	SYMPTOM	5840	5873	Atriu drept de dimensiuni normale	
casos_clinicos_cardiologia301	SYMPTOM	5875	5942	Valva aortică: normală din punct de vedere morfologic și funcțional	
casos_clinicos_cardiologia301	SYMPTOM	5944	6011	Valva mitrală: normală din punct de vedere morfologic și funcțional	
casos_clinicos_cardiologia301	SYMPTOM	6013	6049	Valva tricuspidă: morfologic normală	
casos_clinicos_cardiologia301	SYMPTOM	6239	6293	Rădăcina aortică și arcul aortic de dimensiuni normale	
casos_clinicos_cardiologia301	SYMPTOM	6312	6332	Septul atrial intact	
casos_clinicos_cardiologia301	SYMPTOM	6391	6431	Pericard de grosime și refracție normală	
casos_clinicos_cardiologia301	SYMPTOM	6464	6476	mase apicale	
casos_clinicos_cardiologia301	SYMPTOM	6723	6727	mase	
casos_clinicos_cardiologia301	SYMPTOM	6993	7038	Glandele suprarenale fără constatări notabile	
casos_clinicos_cardiologia301	SYMPTOM	7078	7119	ventricul stâng nedilatat, nehipertrofiat	
casos_clinicos_cardiologia301	SYMPTOM	7121	7146	Funcție sistolică normală	
casos_clinicos_cardiologia301	SYMPTOM	7148	7211	Ventriculul drept nu este dilatat, cu funcție sistolică normală	
casos_clinicos_cardiologia301	SYMPTOM	7213	7257	Nicio alterare a contractilității segmentare	
casos_clinicos_cardiologia301	SYMPTOM	7259	7275	atrii nedilatate	
casos_clinicos_cardiologia301	SYMPTOM	7277	7335	Valve normale din punct de vedere morfologic și funcțional	
casos_clinicos_cardiologia301	SYMPTOM	7413	7417	edem	
casos_clinicos_cardiologia301	SYMPTOM	8499	8526	hipoperfuzie subendocardică	
casos_clinicos_cardiologia301	SYMPTOM	8947	8970	artere coronare normale	
casos_clinicos_cardiologia86	SYMPTOM	487	497	Conștientă	
casos_clinicos_cardiologia86	SYMPTOM	499	508	orientată	
casos_clinicos_cardiologia86	SYMPTOM	510	516	alertă	
casos_clinicos_cardiologia86	SYMPTOM	518	531	Limbaj normal	
casos_clinicos_cardiologia86	SYMPTOM	545	567	Nervi cranieni normali	
casos_clinicos_cardiologia86	SYMPTOM	569	589	Paralizie în MSD 3/5	
casos_clinicos_cardiologia86	SYMPTOM	593	611	hipoestezie ușoară	
casos_clinicos_cardiologia86	SYMPTOM	640	645	suflu	
casos_clinicos_cardiologia86	SYMPTOM	647	693	MV prezent bilateral fără raluri supraadăugate	
casos_clinicos_cardiologia86	SYMPTOM	695	737	Fără edeme la nivelul membrelor inferioare	
casos_clinicos_cardiologia86	SYMPTOM	786	803	hemogramă normală	
casos_clinicos_cardiologia86	SYMPTOM	805	822	coagulare normală	
casos_clinicos_cardiologia86	SYMPTOM	932	944	ritm sinusal	
casos_clinicos_cardiologia86	SYMPTOM	956	967	axa normală	
casos_clinicos_cardiologia86	SYMPTOM	974	1000	modificări de repolarizare	
casos_clinicos_cardiologia86	SYMPTOM	1105	1173	imagine hipodensă de morfologie triunghiulară în lobul frontal stâng	
casos_clinicos_cardiologia86	SYMPTOM	2090	2117	a recăpătat forța musculară	
casos_clinicos_cardiologia86	SYMPTOM	2135	2179	hipoestezie ușoară la nivelul brațului drept	
casos_clinicos_cardiologia86	SYMPTOM	2381	2405	simptomelor vertiginoase	
casos_clinicos_cardiologia86	SYMPTOM	2407	2416	vărsături	
casos_clinicos_cardiologia86	SYMPTOM	2418	2427	disartrie	
casos_clinicos_cardiologia86	SYMPTOM	2431	2452	instabilitate în mers	
casos_clinicos_cardiologia86	SYMPTOM	2464	2495	nistagmus orizontal spre stânga	
casos_clinicos_cardiologia86	SYMPTOM	3364	3389	stabil în timpul urmăriri	
casos_clinicos_cardiologia415	SYMPTOM	250	262	asimptomatic	
casos_clinicos_cardiologia415	SYMPTOM	284	294	palpitații	
casos_clinicos_cardiologia415	SYMPTOM	299	319	senzație de amețeală	
casos_clinicos_cardiologia415	SYMPTOM	321	342	relaxare sfincteriană	
casos_clinicos_cardiologia415	SYMPTOM	344	369	fără criză tonico-clonică	
casos_clinicos_cardiologia415	SYMPTOM	371	389	mușcături de limbă	
casos_clinicos_cardiologia415	SYMPTOM	393	423	pierderea stării de conștiență	
casos_clinicos_cardiologia415	SYMPTOM	585	595	conștiență	
casos_clinicos_cardiologia415	SYMPTOM	624	642	tahicardie ritmică	
casos_clinicos_cardiologia415	SYMPTOM	635	642	ritmică	
casos_clinicos_cardiologia415	SYMPTOM	646	656	QRS îngust	
casos_clinicos_cardiologia415	SYMPTOM	672	705	supradenivelare ST de la V1 la V4	
casos_clinicos_cardiologia415	SYMPTOM	1119	1128	conștient	
casos_clinicos_cardiologia415	SYMPTOM	1132	1140	orientat	
casos_clinicos_cardiologia415	SYMPTOM	1142	1159	Eupneic în repaus	
casos_clinicos_cardiologia415	SYMPTOM	1161	1190	Auscultație cardiacă: ritmică	
casos_clinicos_cardiologia415	SYMPTOM	1197	1204	sufluri	
casos_clinicos_cardiologia415	SYMPTOM	1229	1244	normoventilație	
casos_clinicos_cardiologia415	SYMPTOM	1251	1267	semne congestive	
casos_clinicos_cardiologia415	SYMPTOM	1295	1307	ritm sinusal	
casos_clinicos_cardiologia415	SYMPTOM	1316	1400	supradevinelare a punctului J și a ST antero-septal care se normalizează în evoluție	
casos_clinicos_cardiologia415	SYMPTOM	1728	1749	proteinograma normală	
casos_clinicos_cardiologia415	SYMPTOM	2146	2163	dominantă dreaptă	
casos_clinicos_cardiologia415	SYMPTOM	2211	2233	Flux coronarian normal	
casos_clinicos_cardiologia415	SYMPTOM	2376	2397	Dreapta: fără stenoză	
casos_clinicos_cardiologia415	SYMPTOM	2417	2442	funcție sistolică globală	
casos_clinicos_cardiologia415	SYMPTOM	2736	2770	Funcția sistolică globală păstrată	
casos_clinicos_cardiologia415	SYMPTOM	2784	2807	fără defecte segmentare	
casos_clinicos_cardiologia415	SYMPTOM	2809	2901	Atriu stâng de dimensiuni la limita superioară a normalității, la fel ca și rădăcina aortică	
casos_clinicos_cardiologia415	SYMPTOM	3157	3172	Mitrală normală	
casos_clinicos_cardiologia415	SYMPTOM	3191	3213	Model diastolic normal	
casos_clinicos_cardiologia415	SYMPTOM	3465	3490	funcție sistolică normală	
casos_clinicos_cardiologia415	SYMPTOM	3492	3558	Dilatație ușoară a ventriculului drept (VD), cu funcție conservată	
casos_clinicos_cardiologia415	SYMPTOM	3667	3683	atrii nedilatate	
casos_clinicos_cardiologia415	SYMPTOM	3900	3912	asimptomatic	
casos_clinicos_cardiologia415	SYMPTOM	4002	4022	o funcție LV normală	
casos_clinicos_cardiologia415	SYMPTOM	4570	4614	Arterele coronare fără leziuni semnificative	
casos_clinicos_cardiologia176	SYMPTOM	612	653	funcție sistolică biventriculară păstrată	
casos_clinicos_cardiologia176	SYMPTOM	1155	1181	funcție sistolică păstrată	
casos_clinicos_cardiologia176	SYMPTOM	1198	1237	tulburări segmentare de contractilitate	
casos_clinicos_cardiologia176	SYMPTOM	1451	1466	durere toracică	
casos_clinicos_cardiologia176	SYMPTOM	2569	2587	stare clinică bună	
casos_clinicos_cardiologia176	SYMPTOM	2589	2600	fără angină	
casos_clinicos_cardiologia176	SYMPTOM	2605	2621	dispnee la efort	
casos_clinicos_cardiologia176	SYMPTOM	2647	2655	ortopnee	
casos_clinicos_cardiologia176	SYMPTOM	2660	2700	episoade de dispnee paroxistică nocturnă	
casos_clinicos_cardiologia176	SYMPTOM	2885	2904	Stare generală bună	
casos_clinicos_cardiologia176	SYMPTOM	2906	2915	Conștient	
casos_clinicos_cardiologia176	SYMPTOM	2917	2925	orientat	
casos_clinicos_cardiologia176	SYMPTOM	2927	2952	Bine hidratat și perfuzat	
casos_clinicos_cardiologia176	SYMPTOM	2954	2971	Eupneic în repaus	
casos_clinicos_cardiologia176	SYMPTOM	3065	3090	Nu are congestie jugulară	
casos_clinicos_cardiologia176	SYMPTOM	3092	3121	Auscultație cardiacă: ritmică	
casos_clinicos_cardiologia176	SYMPTOM	3149	3156	murmure	
casos_clinicos_cardiologia176	SYMPTOM	3161	3182	zgomote supraadăugate	
casos_clinicos_cardiologia176	SYMPTOM	3193	3219	Murmur vezicular conservat	
casos_clinicos_cardiologia176	SYMPTOM	3221	3246	fără raluri supraadăugate	
casos_clinicos_cardiologia176	SYMPTOM	3248	3279	Membrele inferioare: fără edeme	
casos_clinicos_cardiologia176	SYMPTOM	3284	3318	semne de tromboză venoasă profundă	
casos_clinicos_cardiologia176	SYMPTOM	3326	3365	Pulsuri distale conservate și simetrice	
casos_clinicos_cardiologia176	SYMPTOM	3408	3420	ritm sinusal	
casos_clinicos_cardiologia176	SYMPTOM	3432	3441	ax normal	
casos_clinicos_cardiologia176	SYMPTOM	3443	3452	PR normal	
casos_clinicos_cardiologia176	SYMPTOM	3454	3464	QRS îngust	
casos_clinicos_cardiologia176	SYMPTOM	3466	3486	undă Q în III și aVF	
casos_clinicos_cardiologia176	SYMPTOM	3490	3511	T negativ în I și aVL	
casos_clinicos_cardiologia176	SYMPTOM	3513	3549	fără alte modificări de repolarizare	
casos_clinicos_cardiologia176	SYMPTOM	3551	3579	fără semne de ischemie acută	
casos_clinicos_cardiologia176	SYMPTOM	3581	3591	QTc normal	
casos_clinicos_cardiologia176	SYMPTOM	3625	3652	ventriculul stâng nedilatat	
casos_clinicos_cardiologia176	SYMPTOM	3654	3691	fără hipertrofie a pereților acestuia	
casos_clinicos_cardiologia176	SYMPTOM	3693	3718	Atriul stâng ușor dilatat	
casos_clinicos_cardiologia176	SYMPTOM	3720	3752	Aorta toracică în limite normale	
casos_clinicos_cardiologia176	SYMPTOM	3800	3848	Funcție sistolică ventriculară stângă conservată	
casos_clinicos_cardiologia176	SYMPTOM	3897	3936	tulburări de contractilitate segmentară	
casos_clinicos_cardiologia176	SYMPTOM	4266	4283	ionogramă normală	
casos_clinicos_cardiologia176	SYMPTOM	4285	4311	profil hepatobiliar normal	
casos_clinicos_cardiologia176	SYMPTOM	4609	4626	ionogramă normală	
casos_clinicos_cardiologia176	SYMPTOM	4628	4654	profil hepatobiliar normal	
casos_clinicos_cardiologia176	SYMPTOM	4864	4884	o stare clinică bună	
casos_clinicos_cardiologia176	SYMPTOM	4889	4902	neagă mialgia	
casos_clinicos_cardiologia176	SYMPTOM	5997	6045	funcție sistolică ventriculară stângă conservată	
casos_clinicos_cardiologia251	SYMPTOM	660	665	febră	
casos_clinicos_cardiologia251	SYMPTOM	667	675	frisoane	
casos_clinicos_cardiologia251	SYMPTOM	679	686	astenie	
casos_clinicos_cardiologia251	SYMPTOM	826	831	febră	
casos_clinicos_cardiologia251	SYMPTOM	854	876	hipotensiune arterială	
casos_clinicos_cardiologia251	SYMPTOM	904	923	tahicardie sinusală	
casos_clinicos_cardiologia251	SYMPTOM	999	1020	hipotermie periferică	
casos_clinicos_cardiologia251	SYMPTOM	1022	1056	Presiune venoasă jugulară ridicată	
casos_clinicos_cardiologia251	SYMPTOM	1058	1095	auscultație cardiacă: zgomote ritmice	
casos_clinicos_cardiologia251	SYMPTOM	1107	1140	Auscultație pulmonară: crepitații	
casos_clinicos_cardiologia251	SYMPTOM	1157	1186	Membrele inferioare fără edem	
casos_clinicos_cardiologia251	SYMPTOM	2824	2846	îngroșarea periaortică	
casos_clinicos_cardiologia251	SYMPTOM	3698	3705	afebril	
casos_clinicos_cardiologia251	SYMPTOM	3928	3952	dureri abdominale bruște	
casos_clinicos_cardiologia251	SYMPTOM	3954	3976	hipotensiune arterială	
casos_clinicos_cardiologia251	SYMPTOM	4887	4913	instabilitate hemodinamică	
casos_clinicos_cardiologia251	SYMPTOM	5734	5741	amețeli	
casos_clinicos_cardiologia251	SYMPTOM	5745	5774	hipotensiune arterială severă	
casos_clinicos_cardiologia251	SYMPTOM	5778	5788	tahicardie	
casos_clinicos_cardiologia251	SYMPTOM	6478	6525	asimptomatic din punct de vedere cardiovascular	
casos_clinicos_cardiologia153	SYMPTOM	272	292	tulburări de vorbire	
casos_clinicos_cardiologia153	SYMPTOM	296	332	paralizie facială inferioară dreaptă	
casos_clinicos_cardiologia153	SYMPTOM	778	801	hipoperfuzie periferică	
casos_clinicos_cardiologia153	SYMPTOM	805	820	cianoză labială	
casos_clinicos_cardiologia153	SYMPTOM	852	877	zgomote cardiace regulate	
casos_clinicos_cardiologia153	SYMPTOM	881	906	suflu sistolic de ejecție	
casos_clinicos_cardiologia153	SYMPTOM	934	992	Hipoventilație în treimea inferioară a hemitoracelui stâng	
casos_clinicos_cardiologia153	SYMPTOM	1052	1070	afazie de expresie	
casos_clinicos_cardiologia153	SYMPTOM	1074	1097	pareză facială centrală	
casos_clinicos_cardiologia153	SYMPTOM	1129	1144	cianoza labială	
casos_clinicos_cardiologia153	SYMPTOM	1160	1190	saturație scăzută a oxigenului	
casos_clinicos_cardiologia153	SYMPTOM	1699	1726	Teste de laborator: normale	
casos_clinicos_cardiologia153	SYMPTOM	1821	1833	ritm sinusal	
casos_clinicos_cardiologia153	SYMPTOM	1871	1898	CT cerebral inițial: normal	
casos_clinicos_cardiologia153	SYMPTOM	2037	2077	tricuspidă cu deplasare a foiței septale	
casos_clinicos_cardiologia153	SYMPTOM	2151	2201	contractilitate normală a ventriculului drept (VD)	
casos_clinicos_cardiologia153	SYMPTOM	2254	2296	Fluxul pulmonar și celelalte valve normale	
casos_clinicos_cardiologia153	SYMPTOM	2608	2651	Eco-Doppler al membrelor inferioare: normal	
casos_clinicos_cardiologia153	SYMPTOM	2852	2873	desaturație de oxigen	
casos_clinicos_cardiologia153	SYMPTOM	3002	3040	dispnee progresivă până la efort minim	
casos_clinicos_cardiologia153	SYMPTOM	3047	3067	limitarea deplasării	
casos_clinicos_cardiologia153	SYMPTOM	3142	3159	saturația scăzută	
casos_clinicos_cardiologia153	SYMPTOM	3738	3769	deteriorarea clasei funcționale	
casos_clinicos_cardiologia103	SYMPTOM	76	89	epigastralgie	
casos_clinicos_cardiologia103	SYMPTOM	91	103	transpirații	
casos_clinicos_cardiologia103	SYMPTOM	112	119	amețeli	
casos_clinicos_cardiologia103	SYMPTOM	125	155	pierderea stării de conștiență	
casos_clinicos_cardiologia103	SYMPTOM	577	584	amețeli	
casos_clinicos_cardiologia103	SYMPTOM	716	724	amețeală	
casos_clinicos_cardiologia103	SYMPTOM	811	841	pierderea stării de conștiență	
casos_clinicos_cardiologia103	SYMPTOM	1114	1124	Conștientă	
casos_clinicos_cardiologia103	SYMPTOM	1126	1135	orientată	
casos_clinicos_cardiologia103	SYMPTOM	1137	1146	hidratată	
casos_clinicos_cardiologia103	SYMPTOM	1157	1172	culoare normală	
casos_clinicos_cardiologia103	SYMPTOM	1174	1182	eupneică	
casos_clinicos_cardiologia103	SYMPTOM	1184	1192	afebrilă	
casos_clinicos_cardiologia103	SYMPTOM	1218	1238	ingurgitare jugulară	
casos_clinicos_cardiologia103	SYMPTOM	1240	1269	Auscultație cardiacă: ritmică	
casos_clinicos_cardiologia103	SYMPTOM	1276	1283	sufluri	
casos_clinicos_cardiologia103	SYMPTOM	1308	1332	ventilație generală bună	
casos_clinicos_cardiologia103	SYMPTOM	1334	1371	Abdomen: moale, depresibil, nedureros	
casos_clinicos_cardiologia103	SYMPTOM	1373	1400	Blumberg și Murphy negative	
casos_clinicos_cardiologia103	SYMPTOM	1619	1652	Fără creștere a siluetei cardiace	
casos_clinicos_cardiologia103	SYMPTOM	1654	1679	câmpuri pulmonare normale	
casos_clinicos_cardiologia103	SYMPTOM	1696	1698	RS	
casos_clinicos_cardiologia103	SYMPTOM	2302	2309	amețeli	
casos_clinicos_cardiologia103	SYMPTOM	2577	2585	amețeală	
casos_clinicos_cardiologia593	SYMPTOM	850	865	scaune diareice	
casos_clinicos_cardiologia593	SYMPTOM	869	875	prurit	
casos_clinicos_cardiologia593	SYMPTOM	889	904	dureri toracice	
casos_clinicos_cardiologia593	SYMPTOM	906	913	dispnee	
casos_clinicos_cardiologia593	SYMPTOM	915	932	dureri abdominale	
casos_clinicos_cardiologia593	SYMPTOM	934	939	febră	
casos_clinicos_cardiologia593	SYMPTOM	984	1010	Stare generală acceptabilă	
casos_clinicos_cardiologia593	SYMPTOM	1012	1030	Eupneică în repaus	
casos_clinicos_cardiologia593	SYMPTOM	1032	1048	Paloare cutanată	
