filename	label	start_span	end_span	text	note
casos_clinicos_cardiologia508	SYMPTOM	1441	1462	Peristalsis preserved	
casos_clinicos_cardiologia508	SYMPTOM	1464	1492	Lower extremities: no oedema	
casos_clinicos_cardiologia508	SYMPTOM	1785	1812	epolarisation abnormalities	
casos_clinicos_cardiologia508	SYMPTOM	2542	2587	LV dimensions at the upper limit of normality	
casos_clinicos_cardiologia508	SYMPTOM	2801	2815	LVOT elevation	
casos_clinicos_cardiologia508	SYMPTOM	2888	2914	Aortic root of normal size	
casos_clinicos_cardiologia508	SYMPTOM	3551	3568	Atria not dilated	
casos_clinicos_cardiologia508	SYMPTOM	4209	4229	Tolerates ambulation	
casos_clinicos_cardiologia491	SYMPTOM	360	383	fatigue during feedings	
casos_clinicos_cardiologia491	SYMPTOM	471	479	cyanosis	
casos_clinicos_cardiologia491	SYMPTOM	504	536	peripheral pulses were preserved	
casos_clinicos_cardiologia491	SYMPTOM	559	574	systolic murmur	
casos_clinicos_cardiologia491	SYMPTOM	662	679	sinus tachycardia	
casos_clinicos_cardiologia491	SYMPTOM	196	202	murmur	
casos_clinicos_cardiologia491	SYMPTOM	1125	1145	inferior hypokinesia	
casos_clinicos_cardiologia491	SYMPTOM	3427	3439	asymptomatic	
casos_clinicos_cardiologia491	SYMPTOM	904	917	situs solitus	
casos_clinicos_cardiologia491	SYMPTOM	399	438	staturo-ponderal development was normal	
casos_clinicos_cardiologia491	SYMPTOM	919	929	levocardia	
casos_clinicos_cardiologia491	SYMPTOM	483	502	respiratory tugging	
casos_clinicos_cardiologia491	SYMPTOM	931	984	atrioventricular and ventricular-arterial concordance	
casos_clinicos_cardiologia491	SYMPTOM	1259	1317	bulging of the interatrial septum towards the right atrium	
casos_clinicos_cardiologia17	SYMPTOM	100	105	fever	
casos_clinicos_cardiologia17	SYMPTOM	299	330	Positive Lasegue and Psoas sign	
casos_clinicos_cardiologia17	SYMPTOM	343	379	positive Dandy sign at L3, L4 and L5	
casos_clinicos_cardiologia17	SYMPTOM	642	654	condensation	
casos_clinicos_cardiologia17	SYMPTOM	992	1012	severe regurgitation	
casos_clinicos_cardiologia17	SYMPTOM	1131	1151	severe regurgitation	
casos_clinicos_cardiologia17	SYMPTOM	90	98	vomiting	
casos_clinicos_cardiologia17	SYMPTOM	118	144	severe disabling back pain	
casos_clinicos_cardiologia17	SYMPTOM	671	738	electrocardiographic tracing at rest showed no relevant alterations	
casos_clinicos_cardiologia17	SYMPTOM	783	818	mitral and aortic valve involvement	
casos_clinicos_cardiologia17	SYMPTOM	1226	1281	Streptococcus gordonnii was isolated in blood cultures.	
casos_clinicos_cardiologia558	SYMPTOM	918	940	Good general condition	
casos_clinicos_cardiologia558	SYMPTOM	942	968	well hydrated and perfused	
casos_clinicos_cardiologia558	SYMPTOM	970	985	Eupneic at rest	
casos_clinicos_cardiologia558	SYMPTOM	1170	1184	rhythmic tones	
casos_clinicos_cardiologia558	SYMPTOM	1189	1196	murmurs	
casos_clinicos_cardiologia558	SYMPTOM	1236	1248	added noises	
casos_clinicos_cardiologia558	SYMPTOM	1275	1306	lower limbs with pulses present	
casos_clinicos_cardiologia558	SYMPTOM	1348	1360	sinus rhythm	
casos_clinicos_cardiologia558	SYMPTOM	1385	1394	Normal PR	
casos_clinicos_cardiologia558	SYMPTOM	1813	1836	Inferobasal hypokinesia	
casos_clinicos_cardiologia558	SYMPTOM	1852	1885	preserved segmental contractility	
casos_clinicos_cardiologia558	SYMPTOM	2052	2081	Normal appearing mitral valve	
casos_clinicos_cardiologia558	SYMPTOM	2566	2582	normal haemogram	
casos_clinicos_cardiologia558	SYMPTOM	2642	2653	normal ions	
casos_clinicos_cardiologia558	SYMPTOM	4533	4543	chest pain	
casos_clinicos_cardiologia558	SYMPTOM	5100	5118	feeling of satiety	
casos_clinicos_cardiologia558	SYMPTOM	5291	5303	asymptomatic	
casos_clinicos_cardiologia558	SYMPTOM	987	1006	tolerates decubitus	
casos_clinicos_cardiologia558	SYMPTOM	1748	1774	Non-dilated left ventricle	
casos_clinicos_cardiologia558	SYMPTOM	1897	1949	Mitral filling flow with impaired relaxation pattern	
casos_clinicos_cardiologia558	SYMPTOM	1372	1383	normal axis	
casos_clinicos_cardiologia558	SYMPTOM	1261	1286	oedema in the lower limbs	
casos_clinicos_cardiologia558	SYMPTOM	1438	1465	Q wave in DII, DIII and avF	
casos_clinicos_cardiologia558	SYMPTOM	1723	1746	left atrium not dilated	
casos_clinicos_cardiologia558	SYMPTOM	2007	2050	Aortic root and ascending aorta not dilated	
casos_clinicos_cardiologia558	SYMPTOM	2144	2180	right ventricular function preserved	
casos_clinicos_cardiologia558	SYMPTOM	5142	5153	lose weight	
casos_clinicos_cardiologia301	SYMPTOM	161	193	electrocardiographic alterations	
casos_clinicos_cardiologia301	SYMPTOM	1437	1447	chest pain	
casos_clinicos_cardiologia301	SYMPTOM	2421	2430	Conscious	
casos_clinicos_cardiologia301	SYMPTOM	2494	2507	normohydrated	
casos_clinicos_cardiologia301	SYMPTOM	2527	2542	Eupneic at rest	
casos_clinicos_cardiologia301	SYMPTOM	2620	2641	rhythmic heart sounds	
casos_clinicos_cardiologia301	SYMPTOM	2664	2671	murmurs	
casos_clinicos_cardiologia301	SYMPTOM	2675	2685	extratonos	
casos_clinicos_cardiologia301	SYMPTOM	2900	2920	painful on palpation	
casos_clinicos_cardiologia301	SYMPTOM	2930	2936	masses	
casos_clinicos_cardiologia301	SYMPTOM	3156	3168	sinus rhythm	
casos_clinicos_cardiologia301	SYMPTOM	5233	5245	sinus rhythm	
casos_clinicos_cardiologia301	SYMPTOM	3180	3189	Normal PR	
casos_clinicos_cardiologia301	SYMPTOM	3191	3201	Narrow QRS	
casos_clinicos_cardiologia301	SYMPTOM	3203	3231	Generalised negative T waves	
casos_clinicos_cardiologia301	SYMPTOM	5394	5421	Preserved systolic function	
casos_clinicos_cardiologia301	SYMPTOM	5453	5478	Normal diastolic function	
casos_clinicos_cardiologia301	SYMPTOM	5480	5537	Non-dilated right ventricle with normal systolic function	
casos_clinicos_cardiologia301	SYMPTOM	5539	5563	Normal sized left atrium	
casos_clinicos_cardiologia301	SYMPTOM	5565	5592	Right atrium of normal size	
casos_clinicos_cardiologia301	SYMPTOM	5704	5743	Tricuspid valve: morphologically normal	
casos_clinicos_cardiologia301	SYMPTOM	5513	5537	normal systolic function	
casos_clinicos_cardiologia301	SYMPTOM	6833	6857	Normal systolic function	
casos_clinicos_cardiologia301	SYMPTOM	6892	6916	normal systolic function	
casos_clinicos_cardiologia301	SYMPTOM	3915	3961	Morphologically and functionally normal valves	
casos_clinicos_cardiologia301	SYMPTOM	6980	7026	Morphologically and functionally normal valves	
casos_clinicos_cardiologia301	SYMPTOM	3017	3023	oedema	
casos_clinicos_cardiologia301	SYMPTOM	7108	7114	oedema	
casos_clinicos_cardiologia301	SYMPTOM	7519	7525	oedema	
casos_clinicos_cardiologia301	SYMPTOM	6921	6959	alterations in segmental contractility	
casos_clinicos_cardiologia301	SYMPTOM	6152	6165	apical masses	
casos_clinicos_cardiologia301	SYMPTOM	5342	5392	hypokinesia of the apex and lateral apical segment	
casos_clinicos_cardiologia301	SYMPTOM	5594	5647	Aortic valve: morphologically and functionally normal	
casos_clinicos_cardiologia301	SYMPTOM	5649	5702	Mitral valve: morphologically and functionally normal	
casos_clinicos_cardiologia301	SYMPTOM	5084	5130	Coronary arteries without angiographic lesions	
casos_clinicos_cardiologia301	SYMPTOM	6066	6134	Pericardium of normal thickness and refractoriness, without effusion	
casos_clinicos_cardiologia301	SYMPTOM	5985	6005	Atrial septum intact	
casos_clinicos_cardiologia301	SYMPTOM	8604	8628	normal coronary arteries	
casos_clinicos_cardiologia301	SYMPTOM	5038	5082	Urgent coronary angiography: right dominance	
casos_clinicos_cardiologia301	SYMPTOM	9205	9223	clinical stability	
casos_clinicos_cardiologia301	SYMPTOM	8155	8183	subendocardial hypoperfusion	
casos_clinicos_cardiologia301	SYMPTOM	2576	2596	tolerating decubitus	
casos_clinicos_cardiologia301	SYMPTOM	2180	2218	respiratory and haemodynamic stability	
casos_clinicos_cardiologia301	SYMPTOM	195	232	elevated markers of myocardial damage	
casos_clinicos_cardiologia301	SYMPTOM	1207	1243	filling defect in the left ventricle	
casos_clinicos_cardiologia301	SYMPTOM	1461	1484	cardiovascular symptoms	
casos_clinicos_cardiologia301	SYMPTOM	1904	1942	elevation of myocardial damage markers	
casos_clinicos_cardiologia301	SYMPTOM	2432	2461	oriented in all three spheres	
casos_clinicos_cardiologia301	SYMPTOM	2466	2477	cooperative	
casos_clinicos_cardiologia301	SYMPTOM	2479	2492	Normal colour	
casos_clinicos_cardiologia301	SYMPTOM	2512	2525	normoperfused	
casos_clinicos_cardiologia301	SYMPTOM	2549	2574	good respiratory dynamics	
casos_clinicos_cardiologia301	SYMPTOM	2598	2618	Cardiac auscultation	
casos_clinicos_cardiologia301	SYMPTOM	2722	2785	vesicular murmur preserved and symmetrical in both hemithoraxes	
casos_clinicos_cardiologia301	SYMPTOM	2940	2952	organomegaly	
casos_clinicos_cardiologia301	SYMPTOM	2967	3004	pedial pulses present and symmetrical	
casos_clinicos_cardiologia301	SYMPTOM	3071	3118	absence of distal pulse in the right upper limb	
casos_clinicos_cardiologia301	SYMPTOM	3233	3265	Prolongation of the QTc interval	
casos_clinicos_cardiologia301	SYMPTOM	3422	3448	Repletion defect in the LV	
casos_clinicos_cardiologia301	SYMPTOM	3492	3519	Right pulmonary involvement	
casos_clinicos_cardiologia301	SYMPTOM	3633	3664	left ventricle (LV) not dilated	
casos_clinicos_cardiologia301	SYMPTOM	3682	3765	severe apical hypokinesia and distal segments of the lateral face and distal septum	
casos_clinicos_cardiologia301	SYMPTOM	5257	5283	Left ventricle not dilated	
casos_clinicos_cardiologia301	SYMPTOM	5856	5886	Inferior vena cava not dilated	
casos_clinicos_cardiologia301	SYMPTOM	5925	5967	Aortic root and aortic arch of normal size	
casos_clinicos_cardiologia301	SYMPTOM	6403	6469	masses persisting with the appearance of a thrombus in the LV apex	
casos_clinicos_cardiologia301	SYMPTOM	6712	6751	Adrenal glands with no notable findings	
casos_clinicos_cardiologia301	SYMPTOM	6789	6815	left ventricle not dilated	
casos_clinicos_cardiologia301	SYMPTOM	6961	6978	Atria not dilated	
casos_clinicos_cardiologia301	SYMPTOM	7123	7194	first-pass myocardial perfusion sequence there are no perfusion defects	
casos_clinicos_cardiologia301	SYMPTOM	8360	8395	alterations in apical contractility	
casos_clinicos_cardiologia86	SYMPTOM	454	463	Conscious	
casos_clinicos_cardiologia86	SYMPTOM	465	473	oriented	
casos_clinicos_cardiologia86	SYMPTOM	475	480	alert	
casos_clinicos_cardiologia86	SYMPTOM	482	497	Normal language	
casos_clinicos_cardiologia86	SYMPTOM	511	532	Normal cranial nerves	
casos_clinicos_cardiologia86	SYMPTOM	578	598	Rhythmic heart tones	
casos_clinicos_cardiologia86	SYMPTOM	607	614	murmurs	
casos_clinicos_cardiologia86	SYMPTOM	716	732	normal haemogram	
casos_clinicos_cardiologia86	SYMPTOM	734	752	normal coagulation	
casos_clinicos_cardiologia86	SYMPTOM	866	878	sinus rhythm	
casos_clinicos_cardiologia86	SYMPTOM	2319	2327	vomiting	
casos_clinicos_cardiologia86	SYMPTOM	2329	2339	dysarthria	
casos_clinicos_cardiologia86	SYMPTOM	2344	2360	gait instability	
casos_clinicos_cardiologia86	SYMPTOM	890	901	normal axis	
casos_clinicos_cardiologia86	SYMPTOM	317	349	numbness in the right upper limb	
casos_clinicos_cardiologia86	SYMPTOM	499	509	Normal EOM	
casos_clinicos_cardiologia86	SYMPTOM	534	576	Paresis in MSD 3/5 and slight hypoesthesia	
casos_clinicos_cardiologia86	SYMPTOM	616	628	Preserved MV	
casos_clinicos_cardiologia86	SYMPTOM	654	675	oedema in lower limbs	
casos_clinicos_cardiologia86	SYMPTOM	906	932	repolarisation alterations	
casos_clinicos_cardiologia86	SYMPTOM	1042	1107	hypodense image of triangular morphology in the left frontal lobe	
casos_clinicos_cardiologia86	SYMPTOM	1895	1955	bubbles were observed passing through the interatrial septum	
casos_clinicos_cardiologia86	SYMPTOM	2053	2083	hypoaesthesia in the right arm	
casos_clinicos_cardiologia86	SYMPTOM	2297	2317	vertiginous symptoms	
casos_clinicos_cardiologia86	SYMPTOM	2561	2591	cardiological study was normal	
casos_clinicos_cardiologia86	SYMPTOM	3169	3213	passage of microbubbles to the left cavities	
casos_clinicos_cardiologia415	SYMPTOM	249	261	asymptomatic	
casos_clinicos_cardiologia415	SYMPTOM	3750	3762	asymptomatic	
casos_clinicos_cardiologia415	SYMPTOM	282	294	palpitations	
casos_clinicos_cardiologia415	SYMPTOM	325	345	sphincter relaxation	
casos_clinicos_cardiologia415	SYMPTOM	394	415	loss of consciousness	
casos_clinicos_cardiologia415	SYMPTOM	1087	1096	conscious	
casos_clinicos_cardiologia415	SYMPTOM	1101	1109	oriented	
casos_clinicos_cardiologia415	SYMPTOM	1111	1126	Eupneic at rest	
casos_clinicos_cardiologia415	SYMPTOM	614	622	rhythmic	
casos_clinicos_cardiologia415	SYMPTOM	1150	1158	rhythmic	
casos_clinicos_cardiologia415	SYMPTOM	1163	1170	murmurs	
casos_clinicos_cardiologia415	SYMPTOM	1213	1229	congestive signs	
casos_clinicos_cardiologia415	SYMPTOM	1257	1269	sinus rhythm	
casos_clinicos_cardiologia415	SYMPTOM	2354	2386	correct global systolic function	
casos_clinicos_cardiologia415	SYMPTOM	3036	3049	Normal mitral	
casos_clinicos_cardiologia415	SYMPTOM	3073	3097	Normal diastolic pattern	
casos_clinicos_cardiologia415	SYMPTOM	3331	3355	normal systolic function	
casos_clinicos_cardiologia415	SYMPTOM	3380	3425	right ventricle (RV), with preserved function	
casos_clinicos_cardiologia415	SYMPTOM	3498	3525	late myocardial enhancement	
casos_clinicos_cardiologia415	SYMPTOM	1196	1208	normoventila	
casos_clinicos_cardiologia415	SYMPTOM	2095	2110	right dominance	
casos_clinicos_cardiologia415	SYMPTOM	2112	2158	Coronary arteries without significant stenosis	
casos_clinicos_cardiologia415	SYMPTOM	2291	2314	Circumflex: no stenosis	
casos_clinicos_cardiologia415	SYMPTOM	2316	2334	Right: no stenosis	
casos_clinicos_cardiologia415	SYMPTOM	3099	3153	Pulmonary artery with very slight increase in diameter	
casos_clinicos_cardiologia415	SYMPTOM	301	323	sensation of dizziness	
casos_clinicos_cardiologia415	SYMPTOM	376	389	tongue biting	
casos_clinicos_cardiologia415	SYMPTOM	667	713	ST elevation from V1 to V4 on the lateral side	
casos_clinicos_cardiologia415	SYMPTOM	1279	1319	elevation of J point and anteroseptal ST	
casos_clinicos_cardiologia415	SYMPTOM	1685	1704	proteinogram normal	
casos_clinicos_cardiologia415	SYMPTOM	2160	2180	Coronary flow normal	
casos_clinicos_cardiologia415	SYMPTOM	2182	2206	Common trunk: No lesions	
casos_clinicos_cardiologia415	SYMPTOM	2648	2682	Global systolic function preserved	
casos_clinicos_cardiologia415	SYMPTOM	2594	2646	left ventricle (LV) neither dilated nor hypertrophic	
casos_clinicos_cardiologia415	SYMPTOM	2722	2773	Left atrium of size at the upper limit of normality	
casos_clinicos_cardiologia415	SYMPTOM	2737	2802	size at the upper limit of normality, as well as the aortic root.	
casos_clinicos_cardiologia415	SYMPTOM	2952	2977	Inferior cava not dilated	
casos_clinicos_cardiologia415	SYMPTOM	3310	3324	LV normal size	
casos_clinicos_cardiologia415	SYMPTOM	3427	3478	Papillary accessory muscle in the ventricular sinus	
casos_clinicos_cardiologia415	SYMPTOM	3527	3548	Atria are not dilated	
casos_clinicos_cardiologia415	SYMPTOM	3809	3865	echocardiogram was performed, showing normal LV function	
casos_clinicos_cardiologia415	SYMPTOM	4385	4407	Coronary arteries free	
casos_clinicos_cardiologia176	SYMPTOM	2238	2263	marked elevation of LDL-C	
casos_clinicos_cardiologia176	SYMPTOM	2593	2603	orthopnoea	
casos_clinicos_cardiologia176	SYMPTOM	2619	2648	paroxysmal nocturnal dyspnoea	
casos_clinicos_cardiologia176	SYMPTOM	2844	2866	Good general condition	
casos_clinicos_cardiologia176	SYMPTOM	2868	2877	Conscious	
casos_clinicos_cardiologia176	SYMPTOM	2879	2887	oriented	
casos_clinicos_cardiologia176	SYMPTOM	2917	2932	Eupneic at rest	
casos_clinicos_cardiologia176	SYMPTOM	3062	3070	rhythmic	
casos_clinicos_cardiologia176	SYMPTOM	3096	3103	murmurs	
casos_clinicos_cardiologia176	SYMPTOM	3351	3362	normal axis	
casos_clinicos_cardiologia176	SYMPTOM	3364	3373	normal PR	
casos_clinicos_cardiologia176	SYMPTOM	3375	3385	narrow QRS	
casos_clinicos_cardiologia176	SYMPTOM	3387	3408	Q wave in III and aVF	
casos_clinicos_cardiologia176	SYMPTOM	3718	3762	Preserved left ventricular systolic function	
casos_clinicos_cardiologia176	SYMPTOM	5776	5820	preserved left ventricular systolic function	
casos_clinicos_cardiologia176	SYMPTOM	4167	4195	normal hepatobiliary profile	
casos_clinicos_cardiologia176	SYMPTOM	4477	4505	normal hepatobiliary profile	
casos_clinicos_cardiologia176	SYMPTOM	4154	4165	normal ions	
casos_clinicos_cardiologia176	SYMPTOM	4464	4475	normal ions	
casos_clinicos_cardiologia176	SYMPTOM	3327	3339	sinus rhythm	
casos_clinicos_cardiologia176	SYMPTOM	2889	2915	Well hydrated and perfused	
casos_clinicos_cardiologia176	SYMPTOM	3184	3206	Lower limbs: no oedema	
casos_clinicos_cardiologia176	SYMPTOM	1666	1689	haemodynamic compromise	
casos_clinicos_cardiologia176	SYMPTOM	574	615	preserved biventricular systolic function	
casos_clinicos_cardiologia176	SYMPTOM	1144	1171	preserved systolic function	
casos_clinicos_cardiologia176	SYMPTOM	3505	3515	normal QTc	
casos_clinicos_cardiologia176	SYMPTOM	3548	3594	non-dilated left ventricle without hypertrophy	
casos_clinicos_cardiologia176	SYMPTOM	127	131	died	
casos_clinicos_cardiologia176	SYMPTOM	1191	1229	segmental alterations of contractility	
casos_clinicos_cardiologia176	SYMPTOM	1439	1480	chest pain with pleuritic characteristics	
casos_clinicos_cardiologia176	SYMPTOM	1488	1526	elevation of myocardial damage markers	
casos_clinicos_cardiologia176	SYMPTOM	2545	2565	dyspnoea on exertion	
casos_clinicos_cardiologia176	SYMPTOM	3019	3038	jugular engorgement	
casos_clinicos_cardiologia176	SYMPTOM	3107	3125	audible extratonos	
casos_clinicos_cardiologia176	SYMPTOM	3247	3286	Distal pulses preserved and symmetrical	
casos_clinicos_cardiologia176	SYMPTOM	3414	3437	negative T in I and aVL	
casos_clinicos_cardiologia176	SYMPTOM	3448	3474	repolarisation alterations	
casos_clinicos_cardiologia176	SYMPTOM	3639	3677	Thoracic aorta within the normal range	
casos_clinicos_cardiologia176	SYMPTOM	3938	4003	Inferior vena cava not dilated with adequate inspiratory collapse	
casos_clinicos_cardiologia176	SYMPTOM	4744	4751	myalgia	
casos_clinicos_cardiologia176	SYMPTOM	5272	5322	cholesterol levels were far from the optimal range	
casos_clinicos_cardiologia251	SYMPTOM	649	654	fever	
casos_clinicos_cardiologia251	SYMPTOM	829	834	fever	
casos_clinicos_cardiologia251	SYMPTOM	656	665	shivering	
casos_clinicos_cardiologia251	SYMPTOM	677	685	asthenia	
casos_clinicos_cardiologia251	SYMPTOM	3766	3786	arterial hypotension	
casos_clinicos_cardiologia251	SYMPTOM	1006	1034	High jugular venous pressure	
casos_clinicos_cardiologia251	SYMPTOM	1036	1066	Cardiac auscultation: rhythmic	
casos_clinicos_cardiologia251	SYMPTOM	1135	1167	Lower extremities without oedema	
casos_clinicos_cardiologia251	SYMPTOM	1371	1383	neutrophilia	
casos_clinicos_cardiologia251	SYMPTOM	3532	3540	afebrile	
casos_clinicos_cardiologia251	SYMPTOM	3602	3623	neurological deficits	
casos_clinicos_cardiologia251	SYMPTOM	3743	3764	sudden abdominal pain	
casos_clinicos_cardiologia251	SYMPTOM	4388	4396	bleeding	
casos_clinicos_cardiologia251	SYMPTOM	4921	4929	bleeding	
casos_clinicos_cardiologia251	SYMPTOM	4635	4647	rectorrhagia	
casos_clinicos_cardiologia251	SYMPTOM	4665	4689	haemodynamic instability	
casos_clinicos_cardiologia251	SYMPTOM	5429	5438	dizziness	
casos_clinicos_cardiologia251	SYMPTOM	5443	5470	severe arterial hypotension	
casos_clinicos_cardiologia251	SYMPTOM	5475	5486	tachycardia	
casos_clinicos_cardiologia251	SYMPTOM	898	915	sinus tachycardia	
casos_clinicos_cardiologia251	SYMPTOM	2738	2759	periaortic thickening	
casos_clinicos_cardiologia251	SYMPTOM	981	1004	coldness of acral parts	
casos_clinicos_cardiologia251	SYMPTOM	1068	1085	prosthetic sounds	
casos_clinicos_cardiologia251	SYMPTOM	1111	1133	crackles in both bases	
casos_clinicos_cardiologia251	SYMPTOM	2194	2254	blood cultures taken were positive for Staphylococcus aureus	
casos_clinicos_cardiologia251	SYMPTOM	2875	2940	abnormal uptake of 18F-FDG was observed in extracardiac locations	
casos_clinicos_cardiologia251	SYMPTOM	4023	4049	free intra-abdominal fluid	
casos_clinicos_cardiologia251	SYMPTOM	5304	5369	S. aureus growth was confirmed in the removed prosthetic material	
casos_clinicos_cardiologia251	SYMPTOM	6161	6211	asymptomatic from the cardiovascular point of view	
casos_clinicos_cardiologia153	SYMPTOM	759	783	peripheral hypoperfusion	
casos_clinicos_cardiologia153	SYMPTOM	789	801	lip cyanosis	
casos_clinicos_cardiologia153	SYMPTOM	1090	1102	lip cyanosis	
casos_clinicos_cardiologia153	SYMPTOM	831	845	rhythmic tones	
casos_clinicos_cardiologia153	SYMPTOM	859	883	systolic ejection murmur	
casos_clinicos_cardiologia153	SYMPTOM	1048	1070	central facial paresis	
casos_clinicos_cardiologia153	SYMPTOM	1787	1799	sinus rhythm	
casos_clinicos_cardiologia153	SYMPTOM	1840	1869	Initial brain CT scan: normal	
casos_clinicos_cardiologia153	SYMPTOM	2015	2057	tricuspid with septal leaflet displacement	
casos_clinicos_cardiologia153	SYMPTOM	2130	2173	normal right ventricular (RV) contractility	
casos_clinicos_cardiologia153	SYMPTOM	2797	2828	episodes of oxygen desaturation	
casos_clinicos_cardiologia153	SYMPTOM	257	274	speech impairment	
casos_clinicos_cardiologia153	SYMPTOM	897	954	Hypoventilation in the lower third of the left hemithorax	
casos_clinicos_cardiologia153	SYMPTOM	1016	1037	aphasia of expression	
casos_clinicos_cardiologia153	SYMPTOM	1118	1139	low oxygen saturation	
casos_clinicos_cardiologia153	SYMPTOM	1665	1689	Laboratory tests: normal	
casos_clinicos_cardiologia153	SYMPTOM	2576	2611	Echo-Doppler of lower limbs: normal	
casos_clinicos_cardiologia153	SYMPTOM	2945	2988	progressive dyspnoea until minimal exertion	
casos_clinicos_cardiologia153	SYMPTOM	3080	3114	very low oxygen saturation figures	
casos_clinicos_cardiologia103	SYMPTOM	66	79	epigastralgia	
casos_clinicos_cardiologia103	SYMPTOM	97	106	dizziness	
casos_clinicos_cardiologia103	SYMPTOM	545	554	dizziness	
casos_clinicos_cardiologia103	SYMPTOM	681	690	dizziness	
casos_clinicos_cardiologia103	SYMPTOM	2478	2487	dizziness	
casos_clinicos_cardiologia103	SYMPTOM	115	136	loss of consciousness	
casos_clinicos_cardiologia103	SYMPTOM	778	799	loss of consciousness	
casos_clinicos_cardiologia103	SYMPTOM	1072	1081	Conscious	
casos_clinicos_cardiologia103	SYMPTOM	1083	1091	oriented	
casos_clinicos_cardiologia103	SYMPTOM	1093	1101	hydrated	
casos_clinicos_cardiologia103	SYMPTOM	1103	1112	nourished	
casos_clinicos_cardiologia103	SYMPTOM	1138	1146	afebrile	
casos_clinicos_cardiologia103	SYMPTOM	1166	1187	jugular ingurgitation	
casos_clinicos_cardiologia103	SYMPTOM	1224	1231	murmurs	
casos_clinicos_cardiologia103	SYMPTOM	1257	1281	good general ventilation	
casos_clinicos_cardiologia103	SYMPTOM	1324	1352	Blumberg and Murphy negative	
casos_clinicos_cardiologia103	SYMPTOM	1595	1613	normal lung fields	
casos_clinicos_cardiologia103	SYMPTOM	1631	1633	RS	
casos_clinicos_cardiologia103	SYMPTOM	81	92	cold sweats	
casos_clinicos_cardiologia103	SYMPTOM	1114	1127	normal colour	
casos_clinicos_cardiologia103	SYMPTOM	1129	1136	eupneic	
casos_clinicos_cardiologia103	SYMPTOM	1189	1219	Cardiac auscultation: rhythmic	
casos_clinicos_cardiologia103	SYMPTOM	1283	1322	Abdomen: soft, depressible, non-painful	
casos_clinicos_cardiologia103	SYMPTOM	1479	1511	coagulation within normal limits	
casos_clinicos_cardiologia103	SYMPTOM	1563	1593	increase in cardiac silhouette	
casos_clinicos_cardiologia103	SYMPTOM	1660	1701	conduction disturbances or repolarisation	
casos_clinicos_cardiologia103	SYMPTOM	2030	2048	lost consciousness	
casos_clinicos_cardiologia593	SYMPTOM	819	836	diarrhoeal stools	
casos_clinicos_cardiologia593	SYMPTOM	854	864	chest pain	
casos_clinicos_cardiologia593	SYMPTOM	869	877	dyspnoea	
casos_clinicos_cardiologia593	SYMPTOM	11369	11377	dyspnoea	
casos_clinicos_cardiologia593	SYMPTOM	882	896	abdominal pain	
casos_clinicos_cardiologia593	SYMPTOM	901	906	fever	
casos_clinicos_cardiologia593	SYMPTOM	959	987	Acceptable general condition	
casos_clinicos_cardiologia593	SYMPTOM	989	1004	Eupneic at rest	
casos_clinicos_cardiologia593	SYMPTOM	1006	1017	Skin pallor	
casos_clinicos_cardiologia593	SYMPTOM	1095	1102	murmurs	
casos_clinicos_cardiologia593	SYMPTOM	1165	1194	Abdomen: soft and depressible	
casos_clinicos_cardiologia593	SYMPTOM	1200	1220	painful on palpation	
